filepath,instrument_label,context_label,is_augmented,original_file,sample_rate,meta_sample_rate,duration_sec,meta_duration,rms_energy,zcr,spectral_centroid,spectral_bandwidth,rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S2.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S2.mp3,44100,44100,0.9926530612244898,0.9926530612244898,0.005255312,0.046153933502906974,2346.7667061096618,3559.428274329211,5726.580100835756,0.018301401,-687.6468,37.52305,12.366645,11.78349,4.006061,4.9937525,-0.24212259,2.6700165,4.086002,7.5388765,11.5370245,15.378239,15.720993
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S3.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S3.mp3,44100,44100,1.123265306122449,1.123265306122449,0.0064128363,0.04540512242268041,2547.0117935182334,3702.10143379478,6550.311593911082,0.012019483,-670.789,32.602016,8.591299,9.320759,2.4845805,3.513799,-0.95128244,0.85495013,3.730254,5.388819,10.410246,13.177686,14.468994
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S4.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S4.mp3,44100,44100,1.2016326530612245,1.2016326530612245,0.004585476,0.06303053635817307,3052.624568481743,3933.2985089616277,7395.205923227163,0.022504793,-696.01996,33.162163,10.699553,11.71068,4.9024863,4.887724,1.7388229,2.884846,4.686225,6.2737627,11.008566,13.251765,13.1605835
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S1.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S1.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.00070181175,0.05726207386363636,3096.1788029398144,4188.443991007226,8328.700395063921,0.01659621,-844.37854,72.28222,22.715475,23.02402,18.981598,22.141539,14.630069,9.005264,6.527553,3.4113832,3.5858572,4.844833,5.6381454
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S2.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S2.mp3,44100,44100,0.8620408163265306,0.8620408163265306,0.00027522928,0.05785807291666667,2932.824399599257,4213.291511832195,8076.673828125,0.022719508,-899.0756,92.855934,26.382645,36.016285,12.111716,25.209772,7.3483577,12.830153,3.0630982,7.187151,3.231918,6.4257655,6.405198
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S3.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S3.mp3,44100,44100,0.9926530612244898,0.9926530612244898,0.0017688316,0.05883221293604651,3070.945844300087,4224.514241665939,8163.838231286337,0.017086534,-782.4423,47.43129,17.784985,20.68158,15.792237,19.22433,14.076893,11.509439,6.3408613,5.7640595,5.0319276,6.5277567,4.638559
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S4.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S4.mp3,44100,44100,0.8359183673469388,0.8359183673469388,0.0005209175,0.05252702268835616,2850.8422191827876,4074.651852641083,7705.641989511986,0.018485798,-867.23804,85.2873,26.741682,26.031498,17.73878,21.237597,11.459324,8.479489,6.176955,5.945297,5.446821,7.0770044,6.311081
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S1.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S1.mp3,44100,44100,0.966530612244898,0.966530612244898,0.004758165,0.03490629650297619,2148.9068601324107,3747.1718650765633,5397.91259765625,0.021352688,-657.80994,25.170216,6.8317137,8.418702,5.096319,8.89715,11.060923,14.092734,12.690335,10.717557,8.994864,6.4696784,3.6610994
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S2.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S2.mp3,44100,44100,0.9926530612244898,0.9926530612244898,0.006353923,0.03424781976744186,2291.3044245387855,3796.8204261873825,5848.267737100291,0.008675201,-637.7953,23.093187,4.0645523,5.2474747,2.0706244,6.2734227,8.962073,11.131295,10.670601,10.149463,7.7989283,5.3403797,3.4898145
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S3.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S3.mp3,44100,44100,0.966530612244898,0.966530612244898,0.0061729304,0.03420875186011905,2194.5647779614364,3756.5841528375527,5732.18994140625,0.016503498,-653.1034,25.912209,5.279367,6.721255,3.1817434,7.7451224,9.963615,12.05716,11.149727,10.195256,7.936283,5.4614234,3.5013213
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S4.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S4.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.0039803223,0.03829678622159091,2201.288982309442,3817.929406077136,5923.343727805398,0.0049770754,-684.428,27.065697,7.3359914,9.331127,5.6276765,9.983329,12.251721,13.655215,12.929505,10.7008295,8.776086,5.7091417,3.5704033
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0 -B5_S4.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0 -B5_S4.mp3,44100,44100,0.9404081632653061,0.940408163265306,0.002006895,0.036615139100609755,2277.8075279624986,3771.052417579646,5846.2646484375,0.022122826,-753.3728,37.962368,16.631002,18.185509,14.103792,17.188837,17.07264,15.285249,12.471654,9.418013,7.272714,5.3799787,4.855342
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S1.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S1.mp3,44100,44100,0.9404081632653061,0.940408163265306,0.0019382251,0.032280154344512195,2275.0265763400666,3796.136966486167,6144.578291730183,0.015369758,-773.09503,45.431644,20.656343,20.683302,17.016075,18.344349,17.046392,16.993113,12.981374,9.388826,6.637974,4.608211,4.239652
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S2.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S2.mp3,44100,44100,1.0971428571428572,1.0971428571428572,0.0022331898,0.027898848684210525,2164.6652385997145,3810.51965112525,5796.9649465460525,0.014531449,-742.7708,34.400875,15.9562645,17.903784,13.253514,16.29193,15.896506,14.857458,12.134086,9.636462,7.7405605,5.5859556,5.5034976
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S3.mp3,Pateteg,NEITHER,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S3.mp3,44100,44100,0.9926530612244898,0.9926530612244898,0.0027884275,0.03382767078488372,2456.5134929534074,4050.403062193667,6806.244890079942,0.022749634,-730.8342,33.957344,13.2687235,15.22807,12.227466,14.816256,15.364054,14.67505,11.952488,9.630428,7.358145,5.567368,4.2174296
augmented\full\Pateteg\Unk_Pateteg_956_P2_N0-F5_S1_aug_0.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S1.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.008216611,0.47493119673295453,10452.472644170011,6121.0160114850705,17920.763605291195,0.31879756,-307.2716,-4.545268,-2.254384,0.6845488,-1.2063848,0.7376409,-0.25322288,0.8316423,-1.7716755,-0.6041129,-1.7012669,0.43892524,-0.0006066669
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S3_aug_1.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S3.mp3,44100,44100,0.9926530612244898,0.9926530612244898,0.008251192,0.46836959484011625,10631.828874416895,6205.393419336847,18183.538108648256,0.5067573,-325.22635,-5.5661225,-1.6814455,-0.19148281,0.36712915,0.619509,0.46773627,0.32729673,-0.04616312,-1.291753,-0.4301419,-0.089647666,-1.0896591
augmented\full\Pateteg\Unk_Pateteg_957_P2_N0-B5_S2_aug_2.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S2.mp3,44100,44100,1.0971428571428572,1.0971428571428572,0.014119662,0.4864977384868421,10798.070084736939,6349.682481567027,18516.06136924342,0.5165051,-267.42453,-4.10531,-1.8908023,-1.4778562,-0.38234618,0.42623886,1.9926777,1.7343436,0.8788011,0.06714736,-0.7911019,-0.63549334,0.005799073
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S2_aug_3.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S2.mp3,44100,44100,1.0448979591836736,1.0448979591836736,0.004219897,0.019933679601648352,2980.9068269043787,4639.1858747854885,7690.1930588942305,0.04689994,-708.3933,42.608006,16.863953,17.078163,11.089754,8.945785,3.743356,3.2726219,2.2461214,1.397422,4.7807655,8.476863,12.76193
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S2_aug_4.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S2.mp3,44100,44100,0.8881632653061224,0.8881632653061224,0.008026258,0.488674411525974,10914.59659250658,6401.381859849508,18729.13263494318,0.43702495,-312.06436,-5.13461,-1.056418,-0.43273243,0.8274554,1.0539534,-0.29763937,-1.5587957,-0.05337735,0.30793008,1.2075803,1.0815426,0.95850027
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S1_aug_5.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S1.mp3,44100,44100,0.9926530612244898,0.9926530612244898,0.01859516,0.4526821402616279,9986.609595117363,5913.892142771906,17167.721770530523,0.20407264,-237.40756,5.8388886,-7.0089574,6.552413,-5.990226,6.6975346,-5.9947224,6.6985297,-5.614903,6.8678055,-7.292165,4.582833,-7.6425285
augmented\full\Pateteg\Unk_Pateteg_953_P1_N0-A#4_S4_aug_6.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P1_N0-A#4_S4.mp3,44100,44100,0.966530612244898,0.966530612244898,0.0028201703,0.353515625,9322.14646419262,5968.346973925538,16567.236328125,0.23227079,-527.30743,12.207348,-2.312235,8.789472,-1.7436469,4.743749,-5.3143487,1.0814118,-8.280244,-1.407953,-9.051237,1.6048292,-5.68344
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S3_aug_7.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S3.mp3,44100,44100,0.966530612244898,0.966530612244898,0.015172638,0.4409760974702381,10328.129907427896,6335.512627941509,18059.6923828125,0.43200493,-352.26794,2.0709631,-3.8069568,-3.638631,-3.518667,1.2830921,5.0744057,4.826626,2.998944,0.9047482,-0.055285327,-0.3240601,0.49279863
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S4_aug_8.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S4.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.00033547377,0.029208096590909092,4832.584812987412,6043.1625572478015,12473.10791015625,0.01271319,-891.20807,80.815674,18.28293,23.218988,13.26679,18.21342,10.811593,14.610177,8.888467,8.227716,4.9299955,5.908905,6.041823
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S2_aug_9.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S2.mp3,44100,44100,1.0710204081632653,1.0710204081632653,0.033699874,0.48511004704301075,10865.703157483409,6363.274422413358,18587.090473790322,0.4574861,-173.75645,-5.632118,-1.5213563,0.85954684,2.3519313,1.1522068,0.0021687425,0.20120409,-0.4421945,-0.13874418,-0.99625164,-1.4840175,-0.85735756
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0-A5_S3_aug_10.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0-A5_S3.mp3,44100,44100,0.9926530612244898,0.9926530612244898,0.0055887066,0.41046852289244184,9725.513567422699,5874.918758524728,16822.439362281977,0.21166243,-396.32968,8.46764,-5.042021,6.188885,-4.6207905,6.852082,-5.818603,3.7693095,-7.1323695,3.7964926,-7.236299,4.0696673,-7.8397098
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S2_aug_11.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S2.mp3,44100,44100,0.8881632653061224,0.8881632653061224,0.014909616,0.48734907670454547,10954.417660733527,6386.163831826223,18725.217507102272,0.51779443,-247.22484,-5.3277936,-1.1330895,-0.31382167,0.30047688,0.28045633,0.15514906,0.077714324,0.3740509,0.5614375,0.099622466,0.06585535,0.17054105
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S2_aug_12.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S2.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.0062357783,0.40160023082386365,9464.542478295458,5601.768853228338,16228.449596058239,0.25102997,-377.76163,4.9113483,-8.253408,7.018227,-4.9047484,7.73043,-5.142427,7.263203,-6.0369816,5.6887445,-7.853667,5.2208652,-7.231344
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S1_aug_13.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S1.mp3,44100,44100,0.966530612244898,0.966530612244898,0.01598836,0.46028064546130953,10469.309295538636,6220.763971788808,18028.67431640625,0.36504704,-257.40616,-2.0419757,-2.141035,-2.4525888,-2.6578221,-1.8002954,-0.5951465,0.5324249,0.48801035,0.7258956,0.65313375,0.6681722,-1.7119879
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S4_aug_14.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S4.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.022137823,0.49046741832386365,10948.985377195919,6369.265873626041,18702.076305042614,0.47901392,-208.90219,-5.789988,-0.25543472,0.1889544,-0.2213839,0.56175363,0.23410526,-0.2765765,0.3605491,0.66336954,-0.65183336,-0.583579,-0.15177232
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S2_aug_15.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S2.mp3,44100,44100,1.0448979591836736,1.0448979591836736,0.004519121,0.021081945398351648,2892.9945580312,4687.932071146666,7412.154447115385,0.0023955787,-699.3737,45.01275,18.377007,17.031044,9.910406,6.652555,1.3698617,2.2145488,1.8518145,4.2649236,9.726936,14.797848,17.619513
augmented\full\Pateteg\Unk_Pateteg_956_P1_N0-F5_S1_aug_16.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S1.mp3,44100,44100,1.0448979591836736,1.0448979591836736,0.0097174775,0.3916283911401099,10112.12335466201,6090.0371830328495,17497.265625,0.43861458,-359.27478,-2.9109843,-2.700803,-2.3358123,-1.871757,-1.8419304,-1.3457412,-0.104060285,1.0552957,2.7774417,2.543161,1.6922277,0.17004599
augmented\full\Pateteg\Unk_Pateteg_956_P2_N0-F5_S1_aug_17.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S1.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.0012213226,0.02611749822443182,3814.3258287008402,5567.3985025806005,10398.579545454546,0.0046952707,-807.2195,65.28623,22.450132,23.411629,20.575489,24.15866,19.840485,14.657068,11.708801,6.8750997,6.5821686,5.263863,3.7124994
augmented\full\Pateteg\Unk_Pateteg_956_P2_N0-F5_S2_aug_18.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S2.mp3,44100,44100,0.8620408163265306,0.8620408163265306,0.0059045893,0.4623567708333333,11021.385720356087,6381.4823009093925,18718.95703125,0.5541723,-348.93906,-5.073259,-0.21493343,0.11158094,0.8157431,0.20341097,0.4843521,0.78252906,-0.006582645,-0.6635367,-0.28265128,0.41197705,0.37031612
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S2_aug_19.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S2.mp3,44100,44100,1.0448979591836736,1.0448979591836736,0.011046873,0.4403760302197802,10694.77734179245,6426.117885353241,18502.93719951923,0.48067048,-298.50122,-1.0299153,-0.89093107,-0.92166936,-0.13259125,-1.8806738,-2.5524056,-1.6960194,-1.3496301,-1.4455587,-0.8318006,0.6354923,2.447157
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S3_aug_20.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S3.mp3,44100,44100,0.966530612244898,0.966530612244898,0.01363161,0.48438081287202384,10902.656885984235,6391.284411160053,18700.30517578125,0.46682116,-257.70834,-5.418404,-1.6805362,-1.2714418,-0.566893,-0.54930043,-0.35845858,-0.8588017,-0.80478257,-0.5827834,0.7514733,1.7266058,0.7355667
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0 -A5_S1_aug_21.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0 -A5_S1.mp3,44100,44100,0.966530612244898,0.966530612244898,0.0142966015,0.4481317429315476,10718.745099599486,6398.416508231254,18541.88232421875,0.5250803,-271.37747,0.2308559,-0.80359316,-0.4931443,0.017560147,-0.59469503,-0.42402536,-1.6412915,-1.5995994,-0.28271335,0.49772888,0.18626815,-1.1045295
augmented\full\Pateteg\Unk_Pateteg_954_P2_N0-D5_S2_aug_22.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P2_N0-D5_S2.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.011715824,0.48964066938920453,10966.321602875525,6396.748615997198,18739.759410511364,0.5125976,-270.2843,-5.241481,-1.2927959,-0.36719286,0.78913534,0.14633389,0.021164136,0.0784939,0.23266439,0.69173187,0.67325944,0.7006811,1.0994086
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S1_aug_23.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S1.mp3,44100,44100,0.9926530612244898,0.9926530612244898,0.00064506236,0.022063499273255814,4257.328611240207,5990.6699238891215,11908.612486373546,0.005712162,-864.0065,81.04472,26.514923,28.24649,23.580517,23.951788,14.377331,13.4657135,9.010329,7.231323,4.513181,5.904425,1.8281507
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S3_aug_24.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S3.mp3,44100,44100,0.9142857142857143,0.9142857142857144,0.022606976,0.42673308939873417,9845.950965406519,5860.580670082429,16992.1504153481,0.15673016,-217.3585,5.453958,-8.844078,7.945289,-8.284507,6.9101734,-10.3139105,5.553483,-10.671876,6.0848927,-8.533614,8.028057,-6.9311957
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S4_aug_25.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S4.mp3,44100,44100,1.0710204081632653,1.0710204081632653,0.021999277,0.42758736559139787,10630.529958785297,6417.658360217361,18428.717237903227,0.43530428,-237.95464,-1.3333641,-0.97717595,-0.35836402,0.22197768,-1.4799216,-1.332222,-0.8035083,-2.7651758,-2.4327717,-0.58293396,1.8178668,2.7957277
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S4_aug_26.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S4.mp3,44100,44100,1.0710204081632653,1.0710204081632653,0.040394567,0.4361296622983871,10798.791654079077,6405.956760912956,18611.170614919356,0.50793123,-165.18768,-1.6413394,-0.08367242,-0.10494516,-0.4945448,-1.3110272,-1.3122133,-1.5115578,-1.5068718,-1.5789816,-0.7557576,0.307888,1.394241
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S4_aug_27.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S4.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.008469621,0.4903009588068182,10925.36568525965,6388.945223367359,18699.629350142044,0.5362253,-301.99512,-4.176784,-1.2108577,-0.3347181,0.28525174,-0.4364787,-0.769679,-0.8967416,-0.7577595,-0.08065259,-0.16783729,0.074439645,0.8674536
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S1_aug_28.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S1.mp3,44100,44100,0.966530612244898,0.966530612244898,0.01888538,0.46712820870535715,10969.219008351396,6376.138399701018,18695.69091796875,0.53847903,-234.40096,-5.3606606,-1.1042068,-0.037910875,2.0264812,1.173046,-0.8603641,-0.34420636,-0.21592742,-0.028161276,0.03488485,-0.4651067,-0.7895135
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0-A5_S2_aug_29.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0-A5_S2.mp3,44100,44100,1.0448979591836736,1.0448979591836736,0.010598742,0.4740781679258242,10806.40400693687,6366.020179992855,18512.63897235577,0.43316138,-301.02045,-4.6201377,-1.4826095,-0.83563536,0.42804426,0.83027834,-1.4033995,-2.374758,-1.648005,-1.6011351,-1.1032696,-1.3225936,-1.1687093
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S3_aug_30.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S3.mp3,44100,44100,0.9404081632653061,0.940408163265306,0.0028534387,0.43696408155487804,10547.624362704504,6239.115224547657,18090.516625381097,0.5327129,-456.4306,-0.54513836,-1.4790907,0.23499998,0.009528569,0.9891384,2.8875728,1.4101034,1.0270879,0.97353095,0.40470287,0.549056,0.3085861
augmented\full\Pateteg\Unk_Pateteg_954_P2_N0-D5_S2_aug_31.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P2_N0-D5_S2.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.007305053,0.48869185014204547,10907.863413933785,6389.396046029912,18674.915105646305,0.45800522,-320.70557,-6.0965223,-1.7178321,0.118576616,0.9297648,-0.2446302,-0.46481428,-0.06450284,0.40640336,-0.6963513,-0.5268597,1.0836374,0.6390429
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S3_aug_32.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S3.mp3,44100,44100,0.9142857142857143,0.9142857142857144,0.0046435087,0.3681269778481013,9941.52959714353,6432.439983473063,17780.974337420885,0.39273876,-478.80478,7.7379413,1.327845,1.2631567,0.62799215,-0.44392833,-2.5400922,-3.1404634,-2.3502018,-2.5028815,-0.4447227,2.2228317,5.1037016
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S4_aug_33.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S4.mp3,44100,44100,0.8881632653061224,0.8881632653061224,0.016777627,0.4745586444805195,10513.279141152676,6124.274366659837,17946.107066761364,0.32610384,-232.58583,-3.5745707,-1.919106,0.24147448,-1.1882247,0.44511864,-0.6941707,0.9086109,-1.8224502,-0.43612856,-1.8194715,0.17160012,-0.81921273
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S4_aug_34.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S4.mp3,44100,44100,1.0187755102040816,1.0187755102040816,0.003895999,0.014642888849431818,3106.8027132657185,5176.867112483666,8765.48184481534,0.0014467497,-673.159,25.749483,5.388124,6.5103526,2.8635876,6.6859126,9.759255,11.835191,12.317513,10.50099,9.558993,7.1071396,4.9805746
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S4_aug_35.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S4.mp3,44100,44100,0.8881632653061224,0.8881632653061224,0.011921104,0.48892172280844154,10982.147434308632,6385.207632599026,18727.734375,0.5055067,-269.3791,-6.042836,-1.3937869,-0.67349213,0.22619508,0.555022,0.39642736,-0.11981282,-0.18576953,-0.028937675,0.22282061,0.023365263,0.4382654
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S1_aug_36.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S1.mp3,44100,44100,0.8359183673469388,0.8359183673469388,0.013909882,0.4322559931506849,10113.220461766208,6017.8272626413755,17379.064774186645,0.24727647,-273.8829,1.4229825,-3.600484,3.104895,-1.6191514,2.976553,-1.7385927,3.298628,-2.276896,1.6511788,-3.9903793,2.1782956,-2.7087765
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S2_aug_37.wav,Pateteg,NEITHER,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S2.mp3,44100,44100,1.0710204081632653,1.0710204081632653,0.009186198,0.44524949596774194,10693.227282710452,6359.362488234814,18377.546938004034,0.45694676,-329.31497,-2.8534064,-2.0672915,1.2312936,1.8502756,0.97221744,1.702104,2.03976,0.7969901,-0.26212126,-0.9694163,-1.7660527,-1.7101605
