filepath,instrument_label,context_label,sample_rate,duration_sec,is_augmented,original_file
input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S3.mp3,Kubing,NEITHER,44100,1.619591836734694,False,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S3.mp3
input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S4.mp3,Kubing,NEITHER,44100,1.7240816326530612,False,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S4.mp3
input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S5.mp3,Kubing,NEITHER,44100,1.619591836734694,False,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S5.mp3
input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_PIECE1_Gamlegal.mp3,Kubing,PIECE,44100,111.96081632653062,False,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_PIECE1_Gamlegal.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P2_S1_aug_0.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P2_S4_aug_1.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P2_S4.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P1_S1_aug_2.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P1_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P1_S2_aug_3.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P1_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P1_S2_aug_4.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P1_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P2_S2_aug_5.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S3_aug_6.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P1_S2_aug_7.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P1_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P2_S5_aug_8.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S5.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P2_S3_aug_9.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P2_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P2_S3_aug_10.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P1_S1_aug_11.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P1_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P2_S4_aug_12.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P2_S4.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P2_S3_aug_13.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P2_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P2_S1_aug_14.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P2_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P2_S4_aug_15.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P2_S4.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S4_aug_16.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S4.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S1_aug_17.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P2_S1_aug_18.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P2_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P1_S3_aug_19.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P1_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P2_S3_aug_20.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P2_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S5_aug_21.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S5.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P1_S3_aug_22.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P1_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S2_aug_23.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P1_S2_aug_24.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P1_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P1_S3_aug_25.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P1_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P2_S4_aug_26.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S4.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P2_S5_aug_27.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S5.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S3_aug_28.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P2_S4_aug_29.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S4.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P1_S1_aug_30.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P1_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P2_S2_aug_31.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P2_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P2_S4_aug_32.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P2_S4.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P1_S2_aug_33.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P1_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P2_S1_aug_34.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P2_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S2_aug_35.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S1_aug_36.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S5_aug_37.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S5.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S2_aug_38.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S2.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P1_S4_aug_39.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P1_S4.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P1_S1_aug_40.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P1_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P2_S3_aug_41.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P2_S3.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N2_P1_S1_aug_42.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N2_P1_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P1_S1_aug_43.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P1_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N3_P2_S1_aug_44.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N3_P2_S1.mp3
augmented_balanced\Kubing\ILGN_BLN_Kubing_N1_P2_S4_aug_45.wav,Kubing,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Mindanao\Kubing_audios\Kubing_audios\ILGN_BLN_Kubing_N1_P2_S4.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S1.mp3,Labil,NEITHER,44100,1.7763265306122449,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S1.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S2.mp3,Labil,NEITHER,44100,2.220408163265306,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S2.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S3.mp3,Labil,NEITHER,44100,1.750204081632653,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S3.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S4.mp3,Labil,NEITHER,44100,1.6718367346938776,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S4.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S1.mp3,Labil,NEITHER,44100,1.253877551020408,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S1.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S2.mp3,Labil,NEITHER,44100,1.5151020408163265,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S2.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S3.mp3,Labil,NEITHER,44100,1.56734693877551,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S3.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S4.mp3,Labil,NEITHER,44100,1.8024489795918368,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S4.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S5.mp3,Labil,NEITHER,44100,1.7763265306122449,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S5.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S6.mp3,Labil,NEITHER,44100,1.593469387755102,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S6.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S1.mp3,Labil,NEITHER,44100,1.5412244897959184,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S1.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S2.mp3,Labil,NEITHER,44100,1.750204081632653,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S2.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S3.mp3,Labil,NEITHER,44100,1.8546938775510204,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S3.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S4.mp3,Labil,NEITHER,44100,1.7240816326530612,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S4.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S5.mp3,Labil,NEITHER,44100,2.011428571428572,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S5.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S1.mp3,Labil,NEITHER,44100,1.4628571428571429,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S1.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S2.mp3,Labil,NEITHER,44100,1.3583673469387756,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S2.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S3.mp3,Labil,NEITHER,44100,1.4628571428571429,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S3.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S4.mp3,Labil,NEITHER,44100,1.3061224489795915,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S4.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S5.mp3,Labil,NEITHER,44100,1.7763265306122449,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P2_S5.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S1.mp3,Labil,NEITHER,44100,1.28,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S1.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S2.mp3,Labil,NEITHER,44100,1.28,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S2.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S3.mp3,Labil,NEITHER,44100,1.4628571428571429,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S3.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S4.mp3,Labil,NEITHER,44100,1.7763265306122449,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P1_S4.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S1.mp3,Labil,NEITHER,44100,1.28,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S1.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S2.mp3,Labil,NEITHER,44100,1.5412244897959184,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S2.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S3.mp3,Labil,NEITHER,44100,1.1755102040816328,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S3.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S4.mp3,Labil,NEITHER,44100,1.3583673469387756,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S4.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S1.mp3,Labil,NEITHER,44100,1.4106122448979592,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S1.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S2.mp3,Labil,NEITHER,44100,1.2277551020408164,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S2.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S3.mp3,Labil,NEITHER,44100,1.3583673469387756,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S3.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S4.mp3,Labil,NEITHER,44100,1.3061224489795915,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S4.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S5.mp3,Labil,NEITHER,44100,1.0448979591836736,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S5.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S1.mp3,Labil,NEITHER,44100,1.3322448979591837,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S1.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S2.mp3,Labil,NEITHER,44100,1.2277551020408164,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S2.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S3.mp3,Labil,NEITHER,44100,1.3583673469387756,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S3.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S4.mp3,Labil,NEITHER,44100,1.619591836734694,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S4.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_SAMPLEPIECE01.mp3,Labil,PIECE,44100,84.92408163265306,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_SAMPLEPIECE01.mp3
input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_SAMPLEPIECE02.mp3,Labil,PIECE,44100,250.5142857142857,False,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_SAMPLEPIECE02.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N2_P1_S1_aug_0.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S1.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N3_P2_S1_aug_1.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S1.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N4_P2_S3_aug_2.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S3.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N1_P1_S2_aug_3.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S2.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N3_P2_S4_aug_4.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S4.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N1_P2_S3_aug_5.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S3.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N2_P1_S1_aug_6.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S1.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N1_P1_S3_aug_7.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P1_S3.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N5_P2_S4_aug_8.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S4.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N5_P2_S2_aug_9.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N5_P2_S2.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N2_P1_S4_aug_10.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N2_P1_S4.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N1_P2_S6_aug_11.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S6.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N4_P2_S5_aug_12.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N4_P2_S5.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N3_P2_S4_aug_13.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N3_P2_S4.mp3
augmented_balanced\Labil\BS_APLorIGRT_Labil_N1_P2_S3_aug_14.wav,Labil,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Luzon\Labil_audios\Labil_audios\BS_APLorIGRT_Labil_N1_P2_S3.mp3
