filepath,instrument_label,context_label,sample_rate,duration_sec,is_augmented,original_file
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S2.mp3,Pateteg,NEITHER,44100,1.0971428571428572,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S2.mp3
input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S3.mp3,Pateteg,NEITHER,44100,0.9926530612244898,False,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P2_N0-F5_S1_aug_0.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S3_aug_1.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P2_N0-B5_S2_aug_2.wav,Pateteg,NEITHER,44100,1.0971428571428572,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S2_aug_3.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S2_aug_4.wav,Pateteg,NEITHER,44100,0.8881632653061224,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S1_aug_5.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P1_N0-A#4_S4_aug_6.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P1_N0-A#4_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S3_aug_7.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S4_aug_8.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S2_aug_9.wav,Pateteg,NEITHER,44100,1.0710204081632653,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0-A5_S3_aug_10.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0-A5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S2_aug_11.wav,Pateteg,NEITHER,44100,0.8881632653061224,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S2_aug_12.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S1_aug_13.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S4_aug_14.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S2_aug_15.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P1_N0-F5_S1_aug_16.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P2_N0-F5_S1_aug_17.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P2_N0-F5_S2_aug_18.wav,Pateteg,NEITHER,44100,0.8620408163265306,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S2_aug_19.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S3_aug_20.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0 -A5_S1_aug_21.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0 -A5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P2_N0-D5_S2_aug_22.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P2_N0-D5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S1_aug_23.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S3_aug_24.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S4_aug_25.wav,Pateteg,NEITHER,44100,1.0710204081632653,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S4_aug_26.wav,Pateteg,NEITHER,44100,1.0710204081632653,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S4_aug_27.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S1_aug_28.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0-A5_S2_aug_29.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0-A5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S3_aug_30.wav,Pateteg,NEITHER,44100,0.9404081632653061,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P2_N0-D5_S2_aug_31.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P2_N0-D5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S3_aug_32.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S4_aug_33.wav,Pateteg,NEITHER,44100,0.8881632653061224,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S4_aug_34.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S4_aug_35.wav,Pateteg,NEITHER,44100,0.8881632653061224,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S1_aug_36.wav,Pateteg,NEITHER,44100,0.8359183673469388,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S2_aug_37.wav,Pateteg,NEITHER,44100,1.0710204081632653,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P1_N0-F5_S3_aug_38.wav,Pateteg,NEITHER,44100,1.123265306122449,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S4_aug_39.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S3_aug_40.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S2_aug_41.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P2_N0-D4_S3_aug_42.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P2_N0-D4_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0-A5_S2_aug_43.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0-A5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P1_N0-A#4_S3_aug_44.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P1_N0-A#4_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P2_N0-B5_S2_aug_45.wav,Pateteg,NEITHER,44100,1.0971428571428572,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S4_aug_46.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P2_N0-F5_S2_aug_47.wav,Pateteg,NEITHER,44100,0.8620408163265306,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P1_N0-A#4_S3_aug_48.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P1_N0-A#4_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P2_N0-D4_S2_aug_49.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P2_N0-D4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S3_aug_50.wav,Pateteg,NEITHER,44100,1.0971428571428572,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S1_aug_51.wav,Pateteg,NEITHER,44100,0.8359183673469388,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P2_N0-B5_S3_aug_52.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P2_N0-D4_S2_aug_53.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P2_N0-D4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0 -A5_S1_aug_54.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0 -A5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P2_N0-D5_S4_aug_55.wav,Pateteg,NEITHER,44100,0.8359183673469388,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P2_N0-D5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P1_N0 -A#4_S2_aug_56.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P1_N0 -A#4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S4_aug_57.wav,Pateteg,NEITHER,44100,1.2277551020408164,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S1_aug_58.wav,Pateteg,NEITHER,44100,0.8359183673469388,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S4_aug_59.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S3_aug_60.wav,Pateteg,NEITHER,44100,1.0971428571428572,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S1_aug_61.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P2_N0-F5_S1_aug_62.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P2_N0-D4_S1_aug_63.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P2_N0-D4_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S4_aug_64.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0-A5_S2_aug_65.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0-A5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S1_aug_66.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P2_N0-D5_S3_aug_67.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P2_N0-D5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S4_aug_68.wav,Pateteg,NEITHER,44100,1.0710204081632653,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P2_N0-B5_S1_aug_69.wav,Pateteg,NEITHER,44100,0.9404081632653061,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P1_N0-F5_S4_aug_70.wav,Pateteg,NEITHER,44100,1.2016326530612245,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P2_N0-D5_S1_aug_71.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P2_N0-D5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S3_aug_72.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S3_aug_73.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S4_aug_74.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S1_aug_75.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P2_N0-D5_S4_aug_76.wav,Pateteg,NEITHER,44100,0.8359183673469388,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P2_N0-D5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S2_aug_77.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S4_aug_78.wav,Pateteg,NEITHER,44100,1.2277551020408164,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P2_N0-D5_S1_aug_79.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P2_N0-D5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P2_N0 -B5_S4_aug_80.wav,Pateteg,NEITHER,44100,0.9404081632653061,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0 -B5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S3_aug_81.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P1_N0-F5_S3_aug_82.wav,Pateteg,NEITHER,44100,1.123265306122449,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P2_N0-D4_S3_aug_83.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P2_N0-D4_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S4_aug_84.wav,Pateteg,NEITHER,44100,1.2277551020408164,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S1_aug_85.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S4_aug_86.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S4_aug_87.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P1_N0-D4_S2_aug_88.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P1_N0-D4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P1_N0-F5_S1_aug_89.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P1_N0 -A#4_S2_aug_90.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P1_N0 -A#4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S4_aug_91.wav,Pateteg,NEITHER,44100,1.0710204081632653,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P1_N0-A#3_S4_aug_92.wav,Pateteg,NEITHER,44100,1.2277551020408164,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P1_N0-A#3_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S1_aug_93.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P2_N0-B5_S1_aug_94.wav,Pateteg,NEITHER,44100,0.9404081632653061,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P2_N0-B5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P1_N0-F5_S3_aug_95.wav,Pateteg,NEITHER,44100,1.123265306122449,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S4_aug_96.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0 -A5_S1_aug_97.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0 -A5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_954_P1_N0-D5_S2_aug_98.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_954_P1_N0-D5_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P2_N0-D4_S2_aug_99.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P2_N0-D4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P1_N0-A5_S3_aug_100.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P1_N0-A5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S4_aug_101.wav,Pateteg,NEITHER,44100,0.9142857142857143,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S1_aug_102.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_957_P1_N0-B5_S4_aug_103.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_957_P1_N0-B5_S4.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P2_N0-D4_S1_aug_104.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P2_N0-D4_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P2_N0-D4_S1_aug_105.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P2_N0-D4_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_951_P2_N0-D4_S2_aug_106.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_951_P2_N0-D4_S2.mp3
augmented\full\Pateteg\Unk_Pateteg_952_P2_N0-A#3_S1_aug_107.wav,Pateteg,NEITHER,44100,0.966530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_952_P2_N0-A#3_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_953_P2_N0-A#4_S3_aug_108.wav,Pateteg,NEITHER,44100,0.9404081632653061,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_953_P2_N0-A#4_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P1_N0-F5_S3_aug_109.wav,Pateteg,NEITHER,44100,1.123265306122449,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S3.mp3
augmented\full\Pateteg\Unk_Pateteg_955_P2_N0-A5_S1_aug_110.wav,Pateteg,NEITHER,44100,0.9926530612244898,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_955_P2_N0-A5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P1_N0-F5_S1_aug_111.wav,Pateteg,NEITHER,44100,1.0448979591836736,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P1_N0-F5_S1.mp3
augmented\full\Pateteg\Unk_Pateteg_956_P2_N0-F5_S1_aug_112.wav,Pateteg,NEITHER,44100,1.0187755102040816,True,input\full\Pateteg_audios\Pateteg_audios\Unk_Pateteg_956_P2_N0-F5_S1.mp3
