filepath,instrument_label,context_label,is_augmented,original_file,sample_rate,meta_sample_rate,duration_sec,meta_duration,rms_energy,zcr,spectral_centroid,spectral_bandwidth,rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S6_aug_3.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S6.mp3,44100,44100,1.3061224489795917,1.3061224489795915,0.07730441,0.21658514242256638,9474.982256441748,6783.957349877898,18056.067218611726,0.19967358,-195.20117,6.011645,0.6182865,-5.6195755,-8.299163,-10.317939,-6.534908,3.1545353,9.059731,6.888546,0.9187277,-4.5215917,-9.2476225
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N2_S2_aug_4.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N2_S2.mp3,44100,44100,1.4628571428571429,1.4628571428571429,0.045414772,0.2393039493110236,10161.659209539315,6712.845366675051,18421.740049827757,0.20603803,-186.8151,4.346857,5.217542,0.44373602,-3.5805933,-6.295541,-8.511146,-9.403329,-9.56361,-7.7879157,-4.981675,-0.9273635,4.120216
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S1_aug_5.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S1.mp3,44100,44100,1.750204081632653,1.750204081632653,0.06766562,0.1275416494205298,6162.929857798405,5883.246074365747,13918.149834437087,0.13654721,-332.4687,32.359364,5.940655,-6.676743,-15.5361185,-16.00449,-20.148094,-11.155229,-1.2099907,7.9071903,3.1185603,2.1103084,-4.157036
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N3_S4_aug_6.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N3_S4.mp3,44100,44100,1.2016326530612245,1.2016326530612245,0.019231383,0.19038273737980768,9001.32593503779,6535.746749435288,17228.840050330527,0.12234616,-303.4605,18.316912,9.625767,4.5909357,-3.4739454,-3.4043274,-9.499811,-10.193761,-13.293964,-7.959882,-9.723586,-8.11177,-12.801446
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S5_aug_7.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S5.mp3,44100,44100,1.3844897959183673,1.3844897959183673,0.057410978,0.14274495442708332,8904.768071476925,6924.529036235734,17804.908447265625,0.12521166,-239.64372,12.129729,3.654365,-4.8679867,-7.1414533,-7.677423,-10.416392,-10.562825,-6.974795,-0.7656725,5.8956666,10.962515,13.305707
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S2_aug_8.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S2.mp3,44100,44100,1.436734693877551,1.436734693877551,0.031341285,0.09105657762096774,5117.688397311798,5575.3968384005,12004.7607421875,0.034457255,-426.58917,50.87219,2.7443697,-4.2370763,-23.538536,-18.022102,-32.24803,-13.817304,-6.5645046,11.955408,-0.08384186,7.093059,-4.564978
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S1_aug_9.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S1.mp3,44100,44100,1.3583673469387756,1.3583673469387756,0.08040278,0.15315065545550846,8677.910088120656,6768.253139320946,17357.769051244704,0.11134375,-199.92107,16.993511,6.9461427,-2.0451236,-6.0860877,-6.861463,-9.401126,-10.918095,-9.396743,-4.1259804,1.1126561,7.8026776,10.842496
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S4_aug_10.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S4.mp3,44100,44100,1.4889795918367348,1.4889795918367348,0.062383644,0.1283157703488372,7274.180832128359,6466.820044172088,15881.488462936046,0.1860362,-313.06982,24.034445,10.196824,-1.7086191,-7.5662255,-11.464125,-15.687025,-14.014588,-7.1446853,1.061472,7.0923367,9.394746,6.6947913
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N2_S4_aug_11.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N2_S4.mp3,44100,44100,1.2277551020408164,1.2277551020408164,0.029936923,0.04314379422169811,3350.184112223662,4591.914801706118,7596.142117482312,0.036251012,-436.9506,68.47262,-27.61885,-25.65871,-35.90791,-27.107136,-43.005928,-30.963066,-27.183037,-21.451746,-14.434698,-0.029839894,4.8916755
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S4_aug_12.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S4.mp3,44100,44100,1.4889795918367348,1.4889795918367348,0.087332554,0.15564437984496124,8655.73761200511,6920.773725039549,17623.174055232557,0.15006797,-214.55084,16.965109,8.204742,-1.591059,-6.6762466,-8.387071,-10.899825,-11.96542,-8.906488,-2.2159772,4.2753963,8.666235,10.291076
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N3_S4_aug_13.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N3_S4.mp3,44100,44100,1.2016326530612245,1.2016326530612245,0.028014403,0.2511033278245192,9596.057585778914,6188.438107228948,17183.49609375,0.23271285,-246.0118,6.1676846,5.1205387,2.6430993,-0.49329728,-1.5906554,-4.6220913,-6.074854,-7.0282474,-4.4436746,-5.360534,-5.241448,-6.373687
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S2_aug_14.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S2.mp3,44100,44100,1.7763265306122449,1.7763265306122449,0.08572466,0.034052861201298704,1733.5554104533708,2617.2820703128605,2655.1558061079545,0.00052065816,-391.65952,117.18957,-15.419757,1.3443881,-31.178806,-9.525166,-28.061499,-25.552195,-27.85121,-13.72931,-20.245548,-4.5871196,1.5099975
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S1_aug_15.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S1.mp3,44100,44100,1.3583673469387756,1.3583673469387756,0.06094764,0.05684752383474576,3589.724444241706,4985.018982730009,7093.91303628178,0.021310925,-378.6624,84.815956,-1.3055369,-10.335172,-14.940388,-14.018192,-22.672066,-24.74139,-19.121906,-12.802689,-7.654463,3.116764,5.7316
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S3_aug_16.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S3.mp3,44100,44100,1.5673469387755101,1.56734693877551,0.11600542,0.15639002182904413,8515.188862889532,6439.300836191843,16718.94890280331,0.06227344,-162.35556,18.506836,2.9624853,5.7951984,-10.966928,-2.614817,-16.314587,-6.9938283,-15.683624,0.18153608,-3.5464199,12.939201,6.101183
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S1_aug_17.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S1.mp3,44100,44100,1.3583673469387756,1.3583673469387756,0.10996839,0.11763440148305085,7433.729726730471,6764.227814960537,16447.170037738346,0.07408341,-212.58865,29.458622,9.144382,-4.234101,-8.068174,-9.455569,-13.03711,-14.48838,-12.253006,-6.1955614,0.35042763,8.109394,11.77415
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N2_S3_aug_18.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N2_S3.mp3,44100,44100,1.3061224489795917,1.3061224489795915,0.019586438,0.03634454507743363,2882.577021265945,3969.8488147305247,6543.807038163717,0.0041058324,-465.91922,91.48768,-30.29324,-7.2042313,-42.587513,-10.986465,-42.59223,-26.246002,-36.610573,-19.587942,-34.19188,-9.363661,-18.447964
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N2_S4_aug_19.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N2_S4.mp3,44100,44100,1.2277551020408164,1.2277551020408164,0.024633223,0.21273400648584906,9887.560588914559,6789.879756606254,18314.80183151533,0.19741726,-262.9762,10.099914,6.6431713,0.13408239,-4.059252,-7.9342093,-10.264542,-11.108009,-10.379535,-7.6259685,-4.3846993,0.14779979,5.6398416
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S2_aug_20.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S2.mp3,44100,44100,1.436734693877551,1.436734693877551,0.04366377,0.043114446824596774,2357.2216166509843,3137.8435026563625,4147.051805065525,0.001675821,-459.94046,88.02129,-23.570284,-2.4515831,-44.887398,-19.250193,-47.37395,-28.722778,-22.648932,-1.7109532,-7.1372766,-3.8113782,0.18542127
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N3_S2_aug_21.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N3_S2.mp3,44100,44100,1.4628571428571429,1.4628571428571429,0.036392495,0.19337475393700787,9557.116791659619,6588.540491969303,17737.085922121063,0.23817855,-244.62581,11.175275,9.247305,4.583347,0.39012325,-4.027434,-7.657023,-10.178216,-10.037495,-9.435382,-9.328972,-8.947655,-6.4977517
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N2_S5_aug_22.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N2_S5.mp3,44100,44100,1.28,1.28,0.027020669,0.15693623310810811,7637.638005159857,6093.838096374462,15504.294235641892,0.040072888,-297.29028,40.245514,0.9495033,19.431118,-14.851083,10.790985,-21.900276,1.2896256,-28.80437,-1.0206778,-27.092201,0.18908654,-23.47543
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N3_S2_aug_23.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N3_S2.mp3,44100,44100,1.4628571428571429,1.4628571428571429,0.020479375,0.22530911663385828,9945.015941130894,6776.994425809584,18314.41313976378,0.2231005,-269.54456,12.1104965,9.702242,4.647176,1.1748897,-2.7710714,-7.10831,-10.670495,-11.690329,-10.330351,-9.755666,-9.496734,-8.268021
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S6_aug_24.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S6.mp3,44100,44100,1.3061224489795917,1.3061224489795915,0.0648056,0.15994883849557523,7259.028980291318,6593.822854833553,16029.659413025442,0.14418122,-293.4151,29.567268,2.2139204,-9.335515,-14.987979,-17.29999,-18.516874,-7.104016,4.299498,4.934911,1.3383763,-2.683735,-9.00186
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S3_aug_25.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S3.mp3,44100,44100,1.5673469387755101,1.56734693877551,0.06984136,0.11656637752757353,7027.8240861631775,6768.7868919749535,16155.28564453125,0.10256381,-295.753,31.597265,11.857987,-2.062314,-6.709118,-10.098082,-15.594741,-16.994017,-11.951882,-4.2953997,2.947019,8.577901,10.491491
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S5_aug_26.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S5.mp3,44100,44100,1.3583673469387756,1.3583673469387756,0.050623305,0.18637860831567796,8979.930589197163,6735.068108381073,17615.802519200213,0.21895976,-272.94363,11.873241,3.1605191,-5.875041,-10.293555,-12.691499,-11.536502,-3.0607104,6.816217,8.461415,3.797723,-0.27475575,-5.4162374
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N3_S4_aug_27.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N3_S4.mp3,44100,44100,1.2016326530612245,1.2016326530612245,0.016501479,0.042672964242788464,2648.376539494598,3605.7574673847566,5520.989051231971,0.0042053903,-481.29935,106.66342,-28.01339,2.1033564,-41.01022,-4.9344974,-40.14515,-22.247997,-38.459312,-16.2985,-27.32615,-16.56429,-26.537748
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N2_S2_aug_28.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N2_S2.mp3,44100,44100,1.4628571428571429,1.4628571428571429,0.0229092,0.22936146653543307,9767.112899155192,6454.650102152784,17731.829785925198,0.27346644,-278.55295,6.835183,5.7281766,0.0206699,-3.2835736,-6.354361,-9.098409,-9.551602,-9.300212,-7.795137,-4.017077,-0.20058855,4.3402925
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S4_aug_29.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S4.mp3,44100,44100,1.4889795918367348,1.4889795918367348,0.07647349,0.14185516593992248,7242.316163203825,6152.231443449215,15358.014625726744,0.038343746,-251.3331,30.832493,2.4254708,12.201753,-13.39065,3.3975568,-19.993778,-3.449533,-22.52953,0.52371,-12.656303,12.139504,-2.2958105
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S4_aug_30.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S4.mp3,44100,44100,1.3844897959183673,1.3844897959183673,0.05109553,0.118310546875,5796.439556733542,5867.636657899388,13305.00732421875,0.17206694,-384.10028,36.341854,3.5102148,-11.68008,-19.234669,-20.656664,-22.142122,-10.2513485,3.9582026,6.893101,1.423526,-2.042517,-8.915747
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S1_aug_31.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S1.mp3,44100,44100,1.750204081632653,1.750204081632653,0.031269792,0.1327930980960265,6157.7577587672795,5974.645353547764,14077.723703952815,0.057617217,-392.60028,39.88832,3.8427863,-2.8099852,-21.435987,-14.226753,-27.383879,-10.994574,-7.7201195,12.644077,2.2411134,8.971549,-4.272661
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N2_S4_aug_32.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N2_S4.mp3,44100,44100,1.2277551020408164,1.2277551020408164,0.05052294,0.22795364091981132,9816.964480504916,6456.8752431717,17774.23717570755,0.29022932,-201.09465,6.7944245,5.7020116,1.4150747,-1.3017812,-4.315322,-6.3615813,-8.674336,-9.040847,-7.6201425,-5.4369307,-3.151634,0.17595199
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S5_aug_33.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S5.mp3,44100,44100,1.3844897959183673,1.3844897959183673,0.051770397,0.1137939453125,6831.125424511839,5961.741166247992,14744.14306640625,0.018903935,-285.40564,36.46623,-5.0450406,13.17583,-20.18572,7.2664313,-25.277767,-0.3976093,-28.023157,2.5902395,-18.798096,13.504238,-3.5820465
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S1_aug_34.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S1.mp3,44100,44100,1.3583673469387756,1.3583673469387756,0.11928652,0.12289790783898305,8369.341340935982,6949.045820380993,17507.77153403072,0.08053297,-182.40195,16.738438,3.7921724,-6.4953804,-9.526489,-10.873082,-11.662762,-8.507082,-0.5816935,7.693858,12.484029,10.928352,2.7542896
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N3_S3_aug_35.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N3_S3.mp3,44100,44100,1.6457142857142857,1.6457142857142857,0.048235703,0.27968543683978875,10360.450398862313,6640.590542601851,18500.205972161093,0.28758067,-175.67284,4.1130886,5.0841374,2.213158,0.4544594,-2.582881,-6.616442,-8.659724,-7.7565327,-5.770231,-5.452055,-5.559639,-3.3284092
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S2_aug_36.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S2.mp3,44100,44100,1.436734693877551,1.436734693877551,0.03126187,0.16304655997983872,8841.16694535225,6737.65545410348,17516.04515814012,0.18039171,-323.89142,9.733285,2.3576977,-5.4467816,-10.117335,-12.606377,-9.557673,0.5820146,9.089985,8.667992,2.3666177,-3.7256021,-8.324446
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S5_aug_37.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S5.mp3,44100,44100,1.3844897959183673,1.3844897959183673,0.073712416,0.15061848958333332,8367.154545227666,6903.428401555898,17402.237548828125,0.12860528,-238.83858,17.148046,5.0300455,-4.40511,-7.1186495,-9.544554,-12.740512,-11.605336,-5.073207,2.382019,8.679585,12.059504,8.941047
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S5_aug_38.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S5.mp3,44100,44100,1.3844897959183673,1.3844897959183673,0.07469592,0.14528401692708334,8276.853791577367,6627.881789038951,16875.93017578125,0.078887954,-222.23738,17.143959,5.244695,-2.680436,-7.8906674,-7.469679,-12.512549,-11.908787,-11.297132,-3.5588958,1.3730712,10.641785,12.7982645
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N2_S3_aug_39.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N2_S3.mp3,44100,44100,1.3061224489795917,1.3061224489795915,0.016225142,0.1585099211836283,9506.118953134874,6791.084719778416,18001.7578125,0.17686719,-332.42545,12.043386,6.9011736,-0.33153537,-4.9538364,-7.416084,-8.476246,-10.209853,-11.165957,-9.329012,-6.072267,-1.9496713,3.9169068
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S4_aug_40.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S4.mp3,44100,44100,1.4889795918367348,1.4889795918367348,0.043359112,0.16422904554263565,8363.284523566168,6647.299257122635,16951.13780886628,0.098606,-274.7898,19.183208,9.374989,0.8233033,-6.56228,-7.8839674,-12.6762295,-13.200376,-11.997722,-3.2078023,2.92808,9.60639,11.020275
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S2_aug_41.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S2.mp3,44100,44100,1.7763265306122449,1.7763265306122449,0.07037694,0.0945997362012987,6369.179852264475,6393.879139407951,15034.929865056818,0.13446489,-308.33337,39.204243,11.743641,-5.5339894,-11.185432,-12.230038,-15.188048,-17.250206,-12.994077,-6.0758862,-0.09924406,7.1736975,10.486378
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S4_aug_42.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S4.mp3,44100,44100,1.4889795918367348,1.4889795918367348,0.03991176,0.08291696947674419,4820.370801194549,5863.68671010076,11329.469476744185,0.051460646,-411.73553,64.52919,16.804483,-4.8094697,-14.184985,-12.816049,-21.078802,-23.795452,-17.605322,-11.814663,-2.705456,6.388381,5.9930716
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N4_S4_aug_43.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N4_S4.mp3,44100,44100,1.3844897959183673,1.3844897959183673,0.059789002,0.16512044270833334,7791.4688685419615,6534.201396691326,16423.73291015625,0.10563229,-280.72363,19.068888,4.9939413,-4.0280447,-12.05475,-14.952498,-16.850885,-6.00824,5.422026,11.656198,7.0310273,3.6541448,-3.037526
augmented_balanced_same_dur\Kalaleng (Besao Fieldwork)\BS_APLorIGRT_Kalaleng_N1_S5_aug_44.wav,Kalaleng (Besao Fieldwork),NEITHER,True,input\PAMANA_Dataset\Luzon\Kalaleng (Besao Fieldwork)_audios\Kalaleng (Besao Fieldwork)_audios\BS_APLorIGRT_Kalaleng_N1_S5.mp3,44100,44100,1.3844897959183673,1.3844897959183673,0.07196557,0.10337320963541667,5579.450146989554,5653.209787082534,13155.3515625,0.019596918,-306.475,49.428257,1.7711921,11.483415,-18.328184,4.973612,-24.54839,-5.201356,-28.50053,-1.8563387,-19.79357,8.503042,-4.1398196
